headline,url
,/us-news/article/2024/may/14/michael-cohen-testimony-trump-trial
Sparks flyCohen declines to bite at lawyer's combative questions,/us-news/article/2024/may/14/cohen-cross-examination-trump-lawyer-todd
Key takeawaysFalse invoices and why Michael Cohen flipped,/us-news/article/2024/may/14/trump-trial-michael-cohen-testimony-key-takeaways
Mike JohnsonSpeaker skips vital House session to support Trump ,/us-news/article/2024/may/14/speaker-mike-johnson-house-trump-trial
,/us-news/article/2024/may/14/biden-israel-weapons-package-rafah
,/us-news/article/2024/may/14/maryland-primary-republicans-democrats
,/us-news/article/2024/may/14/gavin-newsom-california-mental-health-bond-homelessness-housing
,/us-news/article/2024/may/14/trump-oil-executives-democrat-investigation
,/business/article/2024/may/14/boeing-justice-department-settlement-violation
,/us-news/article/2024/may/14/baltimore-bridge-collapse-cargo-ship-investigation
,/us-news/article/2024/may/14/florida-bus-crash-migrant-workers
,/society/article/2024/may/15/one-bad-rumour-can-affect-how-children-view-each-other-study-finds
,/artanddesign/article/2024/may/14/dublin-video-portal-to-new-york-shuts-temporarily-due-to-unruly-behaviour
